"","id","landscape","position","row","column","initial.species","extinctions","distance2nonextinct","connectivity2nonextinct"
"404",404,26,4,1,4,"Tet",FALSE,0,NA
"405",405,26,5,2,1,"Col",FALSE,0,NA
"406",406,26,6,2,2,"Col",FALSE,0,NA
"407",407,26,7,2,3,"Tet",FALSE,0,NA
"408",408,26,8,2,4,"Ble",FALSE,0,NA
"409",409,26,9,3,1,"Tet",FALSE,0,NA
"410",410,26,10,3,2,"Tet",FALSE,0,NA
"411",411,26,11,3,3,"Tet",FALSE,0,NA
"412",412,26,12,3,4,"Ble",FALSE,0,NA
"413",413,26,13,4,1,"Ble",FALSE,0,NA
"414",414,26,14,4,2,"Ble",FALSE,0,NA
"415",415,26,15,4,3,"Col",FALSE,0,NA
"416",416,26,16,4,4,"Ble",FALSE,0,NA
"417",417,27,1,1,1,"Tet",FALSE,0,NA
"418",418,27,2,1,2,"Ble",FALSE,0,NA
"419",419,27,3,1,3,"Tet",TRUE,1,3
"420",420,27,4,1,4,"Tet",FALSE,0,NA
"421",421,27,5,2,1,"Col",FALSE,0,NA
"422",422,27,6,2,2,"Ble",TRUE,1,4
"423",423,27,7,2,3,"Col",FALSE,0,NA
"424",424,27,8,2,4,"Ble",TRUE,1,3
"425",425,27,9,3,1,"Col",FALSE,0,NA
"426",426,27,10,3,2,"Tet",FALSE,0,NA
"427",427,27,11,3,3,"Tet",FALSE,0,NA
"428",428,27,12,3,4,"Ble",FALSE,0,NA
"429",429,27,13,4,1,"Tet",TRUE,1,2
"430",430,27,14,4,2,"Col",FALSE,0,NA
"431",431,27,15,4,3,"Ble",FALSE,0,NA
"432",432,27,16,4,4,"Col",FALSE,0,NA
"433",433,28,1,1,1,"Ble",FALSE,0,NA
"434",434,28,2,1,2,"Tet",FALSE,0,NA
"435",435,28,3,1,3,"Tet",FALSE,0,NA
"436",436,28,4,1,4,"Tet",FALSE,0,NA
"437",437,28,5,2,1,"Tet",FALSE,0,NA
"438",438,28,6,2,2,"Ble",FALSE,0,NA
"439",439,28,7,2,3,"Col",FALSE,0,NA
"440",440,28,8,2,4,"Ble",FALSE,0,NA
"441",441,28,9,3,1,"Ble",TRUE,1,1
"442",442,28,10,3,2,"Tet",TRUE,1,2
"443",443,28,11,3,3,"Col",FALSE,0,NA
"444",444,28,12,3,4,"Col",FALSE,0,NA
"445",445,28,13,4,1,"Ble",TRUE,2,0
"446",446,28,14,4,2,"Ble",TRUE,1,1
"447",447,28,15,4,3,"Col",FALSE,0,NA
"448",448,28,16,4,4,"Col",FALSE,0,NA
"449",449,29,1,1,1,"Ble",FALSE,0,NA
"450",450,29,2,1,2,"Tet",TRUE,1,3
"451",451,29,3,1,3,"Tet",FALSE,0,NA
"452",452,29,4,1,4,"Ble",TRUE,1,2
"453",453,29,5,2,1,"Col",TRUE,1,3
"454",454,29,6,2,2,"Tet",FALSE,0,NA
"455",455,29,7,2,3,"Ble",TRUE,1,4
"456",456,29,8,2,4,"Col",FALSE,0,NA
"457",457,29,9,3,1,"Ble",FALSE,0,NA
"458",458,29,10,3,2,"Col",TRUE,1,4
"459",459,29,11,3,3,"Tet",FALSE,0,NA
"460",460,29,12,3,4,"Tet",TRUE,1,3
"461",461,29,13,4,1,"Col",TRUE,1,2
"462",462,29,14,4,2,"Col",FALSE,0,NA
"463",463,29,15,4,3,"Ble",TRUE,1,3
"464",464,29,16,4,4,"Col",FALSE,0,NA
"465",465,30,1,1,1,"Ble",TRUE,2,0
"466",466,30,2,1,2,"Ble",TRUE,1,1
"467",467,30,3,1,3,"Ble",FALSE,0,NA
"468",468,30,4,1,4,"Ble",FALSE,0,NA
"469",469,30,5,2,1,"Col",TRUE,2,0
"470",470,30,6,2,2,"Tet",TRUE,1,1
"471",471,30,7,2,3,"Tet",FALSE,0,NA
"472",472,30,8,2,4,"Col",FALSE,0,NA
"473",473,30,9,3,1,"Tet",TRUE,2,0
"474",474,30,10,3,2,"Tet",TRUE,1,1
"475",475,30,11,3,3,"Col",FALSE,0,NA
"476",476,30,12,3,4,"Ble",FALSE,0,NA
"477",477,30,13,4,1,"Ble",TRUE,2,0
"478",478,30,14,4,2,"Col",TRUE,1,1
"479",479,30,15,4,3,"Tet",FALSE,0,NA
"480",480,30,16,4,4,"Col",FALSE,0,NA
"481",481,31,1,1,1,"Col",FALSE,0,NA
"482",482,31,2,1,2,"Tet",FALSE,0,NA
"483",483,31,3,1,3,"Col",FALSE,0,NA
"484",484,31,4,1,4,"Tet",FALSE,0,NA
"485",485,31,5,2,1,"Ble",FALSE,0,NA
"486",486,31,6,2,2,"Ble",FALSE,0,NA
"487",487,31,7,2,3,"Col",FALSE,0,NA
"488",488,31,8,2,4,"Col",FALSE,0,NA
"489",489,31,9,3,1,"Ble",FALSE,0,NA
"490",490,31,10,3,2,"Tet",FALSE,0,NA
"491",491,31,11,3,3,"Tet",FALSE,0,NA
"492",492,31,12,3,4,"Ble",FALSE,0,NA
"493",493,31,13,4,1,"Col",FALSE,0,NA
"494",494,31,14,4,2,"Tet",FALSE,0,NA
"495",495,31,15,4,3,"Tet",FALSE,0,NA
"496",496,31,16,4,4,"Ble",FALSE,0,NA
"497",497,32,1,1,1,"Tet",FALSE,0,NA
"498",498,32,2,1,2,"Col",FALSE,0,NA
"499",499,32,3,1,3,"Tet",FALSE,0,NA
"500",500,32,4,1,4,"Ble",FALSE,0,NA
"501",501,32,5,2,1,"Col",TRUE,1,3
"502",502,32,6,2,2,"Ble",FALSE,0,NA
"503",503,32,7,2,3,"Col",FALSE,0,NA
"504",504,32,8,2,4,"Ble",TRUE,1,3
"505",505,32,9,3,1,"Col",FALSE,0,NA
"506",506,32,10,3,2,"Tet",FALSE,0,NA
"507",507,32,11,3,3,"Col",TRUE,1,4
"508",508,32,12,3,4,"Ble",FALSE,0,NA
"509",509,32,13,4,1,"Tet",FALSE,0,NA
"510",510,32,14,4,2,"Col",FALSE,0,NA
"511",511,32,15,4,3,"Tet",FALSE,0,NA
"512",512,32,16,4,4,"Ble",TRUE,1,2
"513",513,33,1,1,1,"Ble",FALSE,0,NA
"514",514,33,2,1,2,"Col",FALSE,0,NA
"515",515,33,3,1,3,"Ble",TRUE,1,1
"516",516,33,4,1,4,"Tet",TRUE,2,0
"517",517,33,5,2,1,"Tet",FALSE,0,NA
"518",518,33,6,2,2,"Tet",FALSE,0,NA
"519",519,33,7,2,3,"Tet",TRUE,1,2
"520",520,33,8,2,4,"Ble",TRUE,1,1
"521",521,33,9,3,1,"Col",FALSE,0,NA
"522",522,33,10,3,2,"Ble",FALSE,0,NA
"523",523,33,11,3,3,"Col",FALSE,0,NA
"524",524,33,12,3,4,"Tet",FALSE,0,NA
"525",525,33,13,4,1,"Ble",FALSE,0,NA
"526",526,33,14,4,2,"Ble",FALSE,0,NA
"527",527,33,15,4,3,"Col",FALSE,0,NA
"528",528,33,16,4,4,"Col",FALSE,0,NA
"529",529,34,1,1,1,"Tet",FALSE,0,NA
"530",530,34,2,1,2,"Tet",TRUE,1,3
"531",531,34,3,1,3,"Ble",FALSE,0,NA
"532",532,34,4,1,4,"Col",TRUE,1,2
"533",533,34,5,2,1,"Ble",TRUE,1,3
"534",534,34,6,2,2,"Tet",FALSE,0,NA
"535",535,34,7,2,3,"Col",TRUE,1,4
"536",536,34,8,2,4,"Ble",FALSE,0,NA
"537",537,34,9,3,1,"Tet",FALSE,0,NA
"538",538,34,10,3,2,"Tet",TRUE,1,4
"539",539,34,11,3,3,"Col",FALSE,0,NA
"540",540,34,12,3,4,"Col",TRUE,1,3
"541",541,34,13,4,1,"Col",TRUE,1,2
"542",542,34,14,4,2,"Ble",FALSE,0,NA
"543",543,34,15,4,3,"Col",TRUE,1,3
"544",544,34,16,4,4,"Ble",FALSE,0,NA
"545",545,35,1,1,1,"Ble",FALSE,0,NA
"546",546,35,2,1,2,"Tet",FALSE,0,NA
"547",547,35,3,1,3,"Ble",FALSE,0,NA
"548",548,35,4,1,4,"Ble",FALSE,0,NA
"549",549,35,5,2,1,"Ble",FALSE,0,NA
"550",550,35,6,2,2,"Ble",FALSE,0,NA
"551",551,35,7,2,3,"Col",FALSE,0,NA
"552",552,35,8,2,4,"Col",FALSE,0,NA
"553",553,35,9,3,1,"Tet",TRUE,1,1
"554",554,35,10,3,2,"Tet",TRUE,1,1
"555",555,35,11,3,3,"Tet",TRUE,1,1
"556",556,35,12,3,4,"Col",TRUE,1,1
"557",557,35,13,4,1,"Tet",TRUE,2,0
"558",558,35,14,4,2,"Ble",TRUE,2,0
"559",559,35,15,4,3,"Col",TRUE,2,0
"560",560,35,16,4,4,"Col",TRUE,2,0
"561",561,36,1,1,1,"Tet",FALSE,0,NA
"562",562,36,2,1,2,"Col",FALSE,0,NA
"563",563,36,3,1,3,"Col",FALSE,0,NA
"564",564,36,4,1,4,"Tet",FALSE,0,NA
"565",565,36,5,2,1,"Ble",FALSE,0,NA
"566",566,36,6,2,2,"Ble",FALSE,0,NA
"567",567,36,7,2,3,"Col",FALSE,0,NA
"568",568,36,8,2,4,"Col",FALSE,0,NA
"569",569,36,9,3,1,"Tet",FALSE,0,NA
"570",570,36,10,3,2,"Ble",FALSE,0,NA
"571",571,36,11,3,3,"Col",FALSE,0,NA
"572",572,36,12,3,4,"Ble",FALSE,0,NA
"573",573,36,13,4,1,"Tet",FALSE,0,NA
"574",574,36,14,4,2,"Ble",FALSE,0,NA
"575",575,36,15,4,3,"Ble",FALSE,0,NA
"576",576,36,16,4,4,"Tet",FALSE,0,NA
"577",577,37,1,1,1,"Ble",TRUE,1,2
"578",578,37,2,1,2,"Ble",FALSE,0,NA
"579",579,37,3,1,3,"Ble",FALSE,0,NA
"580",580,37,4,1,4,"Tet",FALSE,0,NA
"581",581,37,5,2,1,"Tet",FALSE,0,NA
"582",582,37,6,2,2,"Col",TRUE,1,4
"583",583,37,7,2,3,"Ble",FALSE,0,NA
"584",584,37,8,2,4,"Ble",FALSE,0,NA
"585",585,37,9,3,1,"Tet",TRUE,1,3
"586",586,37,10,3,2,"Tet",FALSE,0,NA
"587",587,37,11,3,3,"Col",FALSE,0,NA
"588",588,37,12,3,4,"Tet",TRUE,1,3
"589",589,37,13,4,1,"Tet",FALSE,0,NA
"590",590,37,14,4,2,"Col",FALSE,0,NA
"591",591,37,15,4,3,"Col",FALSE,0,NA
"592",592,37,16,4,4,"Col",FALSE,0,NA
"593",593,38,1,1,1,"Col",FALSE,0,NA
"594",594,38,2,1,2,"Col",FALSE,0,NA
"595",595,38,3,1,3,"Ble",FALSE,0,NA
"596",596,38,4,1,4,"Tet",FALSE,0,NA
"597",597,38,5,2,1,"Tet",FALSE,0,NA
"598",598,38,6,2,2,"Ble",FALSE,0,NA
"599",599,38,7,2,3,"Col",FALSE,0,NA
"600",600,38,8,2,4,"Tet",FALSE,0,NA
"601",601,38,9,3,1,"Col",TRUE,1,1
"602",602,38,10,3,2,"Ble",TRUE,1,2
"603",603,38,11,3,3,"Ble",FALSE,0,NA
"604",604,38,12,3,4,"Col",FALSE,0,NA
"605",605,38,13,4,1,"Ble",TRUE,2,0
"606",606,38,14,4,2,"Ble",TRUE,1,1
"607",607,38,15,4,3,"Tet",FALSE,0,NA
"608",608,38,16,4,4,"Tet",FALSE,0,NA
"609",609,39,1,1,1,"Col",TRUE,1,2
"610",610,39,2,1,2,"Col",FALSE,0,NA
"611",611,39,3,1,3,"Col",TRUE,1,3
"612",612,39,4,1,4,"Tet",FALSE,0,NA
"613",613,39,5,2,1,"Ble",FALSE,0,NA
"614",614,39,6,2,2,"Tet",TRUE,1,4
"615",615,39,7,2,3,"Col",FALSE,0,NA
"616",616,39,8,2,4,"Col",TRUE,1,3
"617",617,39,9,3,1,"Ble",TRUE,1,3
"618",618,39,10,3,2,"Ble",FALSE,0,NA
"619",619,39,11,3,3,"Tet",TRUE,1,4
"620",620,39,12,3,4,"Ble",FALSE,0,NA
"621",621,39,13,4,1,"Tet",FALSE,0,NA
"622",622,39,14,4,2,"Tet",TRUE,1,3
"623",623,39,15,4,3,"Tet",FALSE,0,NA
"624",624,39,16,4,4,"Ble",TRUE,1,2
"625",625,40,1,1,1,"Tet",FALSE,0,NA
"626",626,40,2,1,2,"Ble",FALSE,0,NA
"627",627,40,3,1,3,"Ble",TRUE,1,1
"628",628,40,4,1,4,"Ble",TRUE,2,0
"629",629,40,5,2,1,"Ble",FALSE,0,NA
"630",630,40,6,2,2,"Col",FALSE,0,NA
"631",631,40,7,2,3,"Col",TRUE,1,1
"632",632,40,8,2,4,"Tet",TRUE,2,0
"633",633,40,9,3,1,"Col",FALSE,0,NA
"634",634,40,10,3,2,"Col",FALSE,0,NA
"635",635,40,11,3,3,"Tet",TRUE,1,1
"636",636,40,12,3,4,"Tet",TRUE,2,0
"637",637,40,13,4,1,"Col",FALSE,0,NA
"638",638,40,14,4,2,"Tet",FALSE,0,NA
"639",639,40,15,4,3,"Col",TRUE,1,1
"640",640,40,16,4,4,"Ble",TRUE,2,0
"641",641,41,1,1,1,"Ble",FALSE,0,NA
"642",642,41,2,1,2,"Tet",FALSE,0,NA
"643",643,41,3,1,3,"Col",FALSE,0,NA
"644",644,41,4,1,4,"Col",FALSE,0,NA
"645",645,41,5,2,1,"Col",FALSE,0,NA
"646",646,41,6,2,2,"Tet",FALSE,0,NA
"647",647,41,7,2,3,"Tet",FALSE,0,NA
"648",648,41,8,2,4,"Tet",FALSE,0,NA
"649",649,41,9,3,1,"Col",FALSE,0,NA
"650",650,41,10,3,2,"Ble",FALSE,0,NA
"651",651,41,11,3,3,"Ble",FALSE,0,NA
"652",652,41,12,3,4,"Col",FALSE,0,NA
"653",653,41,13,4,1,"Tet",FALSE,0,NA
"654",654,41,14,4,2,"Tet",FALSE,0,NA
"655",655,41,15,4,3,"Ble",FALSE,0,NA
"656",656,41,16,4,4,"Ble",FALSE,0,NA
"657",657,42,1,1,1,"Col",FALSE,0,NA
"658",658,42,2,1,2,"Col",TRUE,1,3
"659",659,42,3,1,3,"Ble",FALSE,0,NA
"660",660,42,4,1,4,"Ble",FALSE,0,NA
"661",661,42,5,2,1,"Tet",FALSE,0,NA
"662",662,42,6,2,2,"Col",FALSE,0,NA
"663",663,42,7,2,3,"Col",FALSE,0,NA
"664",664,42,8,2,4,"Ble",FALSE,0,NA
"665",665,42,9,3,1,"Ble",TRUE,1,3
"666",666,42,10,3,2,"Tet",FALSE,0,NA
"667",667,42,11,3,3,"Ble",FALSE,0,NA
"668",668,42,12,3,4,"Tet",TRUE,1,3
"669",669,42,13,4,1,"Tet",FALSE,0,NA
"670",670,42,14,4,2,"Col",FALSE,0,NA
"671",671,42,15,4,3,"Tet",TRUE,1,3
"672",672,42,16,4,4,"Col",FALSE,0,NA
"673",673,43,1,1,1,"Col",FALSE,0,NA
"674",674,43,2,1,2,"Tet",FALSE,0,NA
"675",675,43,3,1,3,"Col",FALSE,0,NA
"676",676,43,4,1,4,"Tet",FALSE,0,NA
"677",677,43,5,2,1,"Ble",FALSE,0,NA
"678",678,43,6,2,2,"Tet",FALSE,0,NA
"679",679,43,7,2,3,"Ble",FALSE,0,NA
"680",680,43,8,2,4,"Ble",FALSE,0,NA
"681",681,43,9,3,1,"Ble",FALSE,0,NA
"682",682,43,10,3,2,"Col",FALSE,0,NA
"683",683,43,11,3,3,"Col",TRUE,1,2
"684",684,43,12,3,4,"Col",TRUE,1,1
"685",685,43,13,4,1,"Ble",FALSE,0,NA
"686",686,43,14,4,2,"Tet",FALSE,0,NA
"687",687,43,15,4,3,"Col",TRUE,1,1
"688",688,43,16,4,4,"Tet",TRUE,2,0
"689",689,44,1,1,1,"Col",FALSE,0,NA
"690",690,44,2,1,2,"Col",TRUE,1,3
"691",691,44,3,1,3,"Tet",FALSE,0,NA
"692",692,44,4,1,4,"Tet",TRUE,1,2
"693",693,44,5,2,1,"Ble",TRUE,1,3
"694",694,44,6,2,2,"Ble",FALSE,0,NA
"695",695,44,7,2,3,"Ble",TRUE,1,4
"696",696,44,8,2,4,"Tet",FALSE,0,NA
"697",697,44,9,3,1,"Col",FALSE,0,NA
"698",698,44,10,3,2,"Tet",TRUE,1,4
"699",699,44,11,3,3,"Ble",FALSE,0,NA
"700",700,44,12,3,4,"Ble",TRUE,1,3
"701",701,44,13,4,1,"Tet",TRUE,1,2
"702",702,44,14,4,2,"Col",FALSE,0,NA
"703",703,44,15,4,3,"Col",TRUE,1,3
"704",704,44,16,4,4,"Tet",FALSE,0,NA
"705",705,45,1,1,1,"Col",FALSE,0,NA
"706",706,45,2,1,2,"Tet",FALSE,0,NA
"707",707,45,3,1,3,"Tet",TRUE,1,1
"708",708,45,4,1,4,"Tet",TRUE,2,0
"709",709,45,5,2,1,"Ble",FALSE,0,NA
"710",710,45,6,2,2,"Ble",FALSE,0,NA
"711",711,45,7,2,3,"Ble",TRUE,1,1
"712",712,45,8,2,4,"Col",TRUE,2,0
"713",713,45,9,3,1,"Ble",FALSE,0,NA
"714",714,45,10,3,2,"Col",FALSE,0,NA
"715",715,45,11,3,3,"Col",TRUE,1,1
"716",716,45,12,3,4,"Tet",TRUE,2,0
"717",717,45,13,4,1,"Tet",FALSE,0,NA
"718",718,45,14,4,2,"Ble",FALSE,0,NA
"719",719,45,15,4,3,"Col",TRUE,1,1
"720",720,45,16,4,4,"Ble",TRUE,2,0
"721",721,46,1,1,1,"Ble",FALSE,0,NA
"722",722,46,2,1,2,"Tet",FALSE,0,NA
"723",723,46,3,1,3,"Tet",FALSE,0,NA
"724",724,46,4,1,4,"Col",FALSE,0,NA
"725",725,46,5,2,1,"Col",FALSE,0,NA
"726",726,46,6,2,2,"Ble",FALSE,0,NA
"727",727,46,7,2,3,"Col",FALSE,0,NA
"728",728,46,8,2,4,"Tet",FALSE,0,NA
"729",729,46,9,3,1,"Tet",FALSE,0,NA
"730",730,46,10,3,2,"Col",FALSE,0,NA
"731",731,46,11,3,3,"Ble",FALSE,0,NA
"732",732,46,12,3,4,"Col",FALSE,0,NA
"733",733,46,13,4,1,"Tet",FALSE,0,NA
"734",734,46,14,4,2,"Ble",FALSE,0,NA
"735",735,46,15,4,3,"Tet",FALSE,0,NA
"736",736,46,16,4,4,"Ble",FALSE,0,NA
"737",737,47,1,1,1,"Tet",FALSE,0,NA
"738",738,47,2,1,2,"Tet",TRUE,1,3
"739",739,47,3,1,3,"Ble",FALSE,0,NA
"740",740,47,4,1,4,"Col",FALSE,0,NA
"741",741,47,5,2,1,"Tet",FALSE,0,NA
"742",742,47,6,2,2,"Ble",FALSE,0,NA
"743",743,47,7,2,3,"Tet",FALSE,0,NA
"744",744,47,8,2,4,"Col",FALSE,0,NA
"745",745,47,9,3,1,"Col",FALSE,0,NA
"746",746,47,10,3,2,"Ble",FALSE,0,NA
"747",747,47,11,3,3,"Ble",TRUE,1,4
"748",748,47,12,3,4,"Tet",FALSE,0,NA
"749",749,47,13,4,1,"Ble",FALSE,0,NA
"750",750,47,14,4,2,"Col",TRUE,1,3
"751",751,47,15,4,3,"Col",FALSE,0,NA
"752",752,47,16,4,4,"Col",TRUE,1,2
"753",753,48,1,1,1,"Tet",FALSE,0,NA
"754",754,48,2,1,2,"Col",FALSE,0,NA
"755",755,48,3,1,3,"Ble",FALSE,0,NA
"756",756,48,4,1,4,"Col",FALSE,0,NA
"757",757,48,5,2,1,"Ble",FALSE,0,NA
"758",758,48,6,2,2,"Ble",FALSE,0,NA
"759",759,48,7,2,3,"Tet",FALSE,0,NA
"760",760,48,8,2,4,"Col",FALSE,0,NA
"761",761,48,9,3,1,"Tet",FALSE,0,NA
"762",762,48,10,3,2,"Col",FALSE,0,NA
"763",763,48,11,3,3,"Tet",TRUE,1,2
"764",764,48,12,3,4,"Ble",TRUE,1,1
"765",765,48,13,4,1,"Ble",FALSE,0,NA
"766",766,48,14,4,2,"Tet",FALSE,0,NA
"767",767,48,15,4,3,"Ble",TRUE,1,1
"768",768,48,16,4,4,"Col",TRUE,2,0
"769",769,49,1,1,1,"Ble",TRUE,1,2
"770",770,49,2,1,2,"Tet",FALSE,0,NA
"771",771,49,3,1,3,"Col",TRUE,1,3
"772",772,49,4,1,4,"Tet",FALSE,0,NA
"773",773,49,5,2,1,"Tet",FALSE,0,NA
"774",774,49,6,2,2,"Ble",TRUE,1,4
"775",775,49,7,2,3,"Col",FALSE,0,NA
"776",776,49,8,2,4,"Col",TRUE,1,3
"777",777,49,9,3,1,"Col",TRUE,1,3
"778",778,49,10,3,2,"Ble",FALSE,0,NA
"779",779,49,11,3,3,"Tet",TRUE,1,4
"780",780,49,12,3,4,"Tet",FALSE,0,NA
"781",781,49,13,4,1,"Col",FALSE,0,NA
"782",782,49,14,4,2,"Ble",TRUE,1,3
"783",783,49,15,4,3,"Ble",FALSE,0,NA
"784",784,49,16,4,4,"Col",TRUE,1,2
"785",785,50,1,1,1,"Ble",FALSE,0,NA
"786",786,50,2,1,2,"Ble",FALSE,0,NA
"787",787,50,3,1,3,"Tet",TRUE,1,1
"788",788,50,4,1,4,"Col",TRUE,2,0
"789",789,50,5,2,1,"Ble",FALSE,0,NA
"790",790,50,6,2,2,"Col",FALSE,0,NA
"791",791,50,7,2,3,"Col",TRUE,1,1
"792",792,50,8,2,4,"Tet",TRUE,2,0
"793",793,50,9,3,1,"Tet",FALSE,0,NA
"794",794,50,10,3,2,"Ble",FALSE,0,NA
"795",795,50,11,3,3,"Col",TRUE,1,1
"796",796,50,12,3,4,"Tet",TRUE,2,0
"797",797,50,13,4,1,"Col",FALSE,0,NA
"798",798,50,14,4,2,"Col",FALSE,0,NA
"799",799,50,15,4,3,"Ble",TRUE,1,1
"800",800,50,16,4,4,"Tet",TRUE,2,0
